id;req_date;part_code;part_name;qty;job_code;job_id;repairer_id;department_id;created_by;source;created_at;updated_at
fdc8da61-6406-4747-9935-08a3147edb09;2026-08-05;0401E8-00341/010;ฟิตติ้ง-ต่อตรงเกลียวในspc f8-02;1ตัว;260803010;0de4e5ef-30a8-4239-8ecc-290216c55faf;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-05 04:02:26.262518+00;2026-08-05 04:02:26.262518+00
c61f22bf-6a75-40b7-8969-ad2e608fce5f;2026-08-05;0401E4-00068/002;ล้อโพลี่ยูริเทน 3 นิ้ว;2 ตัว;260728004;b70bf15d-345b-4ecd-a759-b1b1b1d26cf4;bd10cd0f-07af-4f58-87d9-595a76cd55f5;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;bd10cd0f-07af-4f58-87d9-595a76cd55f5;repairer;2026-08-05 06:26:29.188805+00;2026-08-05 06:26:29.188805+00
7af51465-5bbc-47e4-ad55-4d8e5ce778f4;2026-08-07;0401E8-00674/004;"สายยางฟู๊ดเกรดpras-foodขนาด1""";2.5เมตร;260806002;1de2d28b-affb-4ab4-88de-0d015c571e08;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-07 02:58:58.183387+00;2026-08-07 02:58:58.183387+00
55a93d92-82f5-4b3f-9961-33e08a9d6dce;2026-08-08;0401E8-00674/013;สายยางฟู๊ดเกรดToyo food Tfb-12(12*18mm.);5.5เมตร;260806001;4f6d1743-7638-4e28-920d-e5cd13a8a585;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-08 02:12:09.493376+00;2026-08-08 02:12:09.493376+00
5bce9bb4-5ea6-4239-a384-59f9be8b14ab;2026-08-08;0401E4-00026 001;ปลั๊กตัวผู้แบบยาง 3 ขา;1ตัว;260803004;5659c83b-3572-48d6-8fba-acc5caf0b17b;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-08 06:20:18.115609+00;2026-08-08 06:20:18.115609+00
59c0bb7e-7173-4407-9866-4f0706c7587e;2026-08-08;0401E4-00551/004;บล๊อคยางพร้อมปลั๊กกราวด์ ขนาด 4x4;2;260716009;d7857c98-00a8-4697-8d1d-65ed6efefc08;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-08-08 08:56:24.522546+00;2026-08-08 08:56:24.522546+00
3f3b448f-e2b6-433e-ac4c-01040cd9ab85;2026-08-10;0401E7-00115/001;สวิทลูกศร25mm.;1ตัว;260807007;2485f461-acc9-404e-bee3-aeaca28cc247;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-10 02:27:48.088393+00;2026-08-10 02:27:48.088393+00
2b0c1756-ebd4-49d4-811a-fd3d7145ad85;2026-08-10;0401E7-00386/001;ปั้มเฟืองยี่ห้อkoshinรุ่นGB-13;1ตัว;260808001;aa6c099e-353e-435c-aa30-678ed2ea51f4;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-10 02:32:19.503322+00;2026-08-10 02:32:19.503322+00
2b13ec10-8756-4152-bc1b-ebc6ef1a401d;2026-08-10;0401E7-00140/020;Worm Gear cpg รุ่น pa15(60)Rat;1 ตัว;260807005;3efe59c2-b936-41f8-a858-2a22a1cb561b;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-08-10 04:10:03.542372+00;2026-08-10 04:10:03.542372+00
159fee90-ca08-48ae-8534-e5fa65960d7d;2026-08-10;0401E7-00049/004;อินฟาเรดแนวนอน Hra-17×1000-220-1500 W;5ตัว;260807001;188a4b2a-2cad-4b3e-9a2c-e1520734c3b0;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-08-10 04:12:55.993843+00;2026-08-10 04:12:55.993843+00
b658102f-2388-4f1f-80fc-d29688770cf2;2026-08-10;0401E-00281/001;ใส่น้ำดี;1;260807008;1992e277-4f98-4124-9441-f5a3959f0ea0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-10 06:33:13.995459+00;2026-08-10 06:33:13.995459+00
63464194-25eb-46a7-8adc-d81aecaa729e;2026-08-13;0401E7-00115/002;สวิทลูกศร 22mm.-ON-OFF E-TEN;1ตัว;260811002;99a206ec-93a0-4277-9024-12a652ed2229;d115f163-f902-496c-9630-73dee8d85e47;72e122e2-76e3-44aa-a586-0a3f86291d77;d115f163-f902-496c-9630-73dee8d85e47;repairer;2026-08-13 06:09:22.040296+00;2026-08-13 06:09:22.040296+00
21b03722-926a-42a6-8cd8-391176593bd5;2026-08-13;0401E7-00300/003;"ชุดเบรคเครื่องเวเฟอร์""pei-ei""Brand Eletrommaget";1ชุด;260811001;4a0d080f-323b-4bd4-b46e-beb15fccac8d;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-13 06:37:58.594158+00;2026-08-13 06:37:58.594158+00
227bd2ab-a121-4e3a-95d6-55b9fd6256b5;2026-08-13;0401E7-00300/004;"ชุดครัชเครื่องเวเฟอร์""pei-ei""Brand Electrommaget";1ชุด;260811001;4a0d080f-323b-4bd4-b46e-beb15fccac8d;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-13 06:37:58.594158+00;2026-08-13 06:37:58.594158+00
9ae5c484-afea-40da-83d2-a5786e489cc1;2026-08-13;0401E7-00442/003;กลึงเพลาชุดเบรค-ครัช;1ตัว;260811001;4a0d080f-323b-4bd4-b46e-beb15fccac8d;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-13 06:37:58.594158+00;2026-08-13 06:37:58.594158+00
a0a9bad9-50ad-480e-9988-015201622a13;2026-08-13;0401E2-00059/001;ลูกปืน6202zz;1ตลับ;260811001;4a0d080f-323b-4bd4-b46e-beb15fccac8d;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-13 06:37:58.594158+00;2026-08-13 06:37:58.594158+00
35f9f304-7769-4ec1-afb6-2be6ab508d94;2026-08-14;0401E1-00056/017;สายพาน PU สีขาว ต่อกลม หนา 2 มิล- กว้าง49cm.-ยาว440cm.;1เส้น;260725001;e06f17a1-cde3-4e3e-b128-adc77071152d;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-14 02:47:45.374069+00;2026-08-14 02:47:45.374069+00
148da9f0-e80a-4789-a399-a7c2487ecc58;2026-08-14;99EXP-00378/001;สายพานเตาอบ4 ชั้นบน;1 เส้น;260814002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:23:31.758777+00;2026-08-14 03:23:31.758777+00
7435f82c-0408-4385-b6b7-60af7d99811d;2026-07-15;401E4-00130 004;เบรกเกอร์;1ตัว;260706002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
db76c646-cdee-4869-a4bd-06f3c514bcdd;2026-07-15;0401E4-00130 019;เบรกเกอร์ ABB SH201 1P 6A 6KA;1ตัว;260706002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
8216cd5b-84c8-4ca6-9c9b-0aa58d177153;2026-08-15;0401E7-00186 001;สวิทหัวเห็ดล๊อก TUN 25mm-R RB-251 1 ตัว;1;260706002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
320e81e9-d8d6-45e2-a8b0-68a3c8960736;2026-08-14;0401E7-00115 002;สวิทลูกศร 22mm-ON-OFF E-TEN จำนวน 1;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
aabddc76-0eee-4dac-9d55-ae17ef974b54;2026-08-14;.0401E7-00207 006;สวิทช์ PUSH BUTTON SWITCH NO (เขียว) จำนวน 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
0358d2f2-06be-43ae-8860-b785a42acd16;2026-08-14;0401E7-00207 007;สวิทช์ PUSH BUTTON SWITCH NO (แดง) 1 ตัว;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
1f446084-0bd6-40ab-9a98-69ae9c89248b;2026-08-14;0401E7-00351 002;PILOT LAMP 22 MM. เขียว 3 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
7850bf03-464a-41a8-b8dd-1275fd23183b;2026-08-14;0401E4-00247 001;TEMPERATURE CONTROL FR TYPE TTM-004R-A200VAC 1 ตัว;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
c61f59b0-86c0-457a-a2b1-8bc955dd9a94;2026-08-14;0401E4-00040 010;010 MAGNETIC S-T10 Coil 220V MITSU 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
ae65c178-4fa6-492a-8357-30dffc79a8d3;2026-08-14;0401E4-00040 012;MAGNETIC S-T20 Coil 220V MITSU 1 ตัว;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
a7fb1458-a18d-448c-b74a-04543dafeba8;2026-08-14;0401E7-00104 018;OVER LOAD TH-T18 1.7-2.5A จำนวน 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
8a7a7df6-fbdd-4f2f-abd8-d627d8b54e27;2026-08-14;0401E4-00132 002;ปลั๊กเพาเวอร์ 3P+E+N-16A- ผู้ 1 ตัว;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
b07f4321-f8bf-4803-9fd8-20561310fd12;2026-08-14;0401E8-00070 011;เทอร์มินอล BIGONE TR30 20 ตัว;20;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
ead59271-19cf-4993-a6d5-6a5488d1fd74;2026-08-14;0401E8-00085 001;สต๊อปเปอร์ TR 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
5617946d-2dd8-4a44-b19f-740494290041;2026-08-14;0401E8-0085 003;สต๊อปเปร์เทอร์มินอล 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
bd8c5f8f-4f88-4bc7-9bd8-dbee4ca010f1;2026-08-14;0401E8-00071 003;ฝาปิดเทอร์มินอล BIGONE TRA30 2 ตัว;2;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
39d6a9c6-6414-4d66-bd5d-a05b5bab7e9d;2026-08-14;0401E4-00131 002;หางปลาแฉกหุ้ม YF1.5-4S 1 ถุง;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
3e6b88a3-1a1d-4965-8c88-7051fee4477a;2026-08-14;0401E4-00131 003;หางปลาแฉกหุ้ม YF2.5-4S 1 ถุง;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
38ff668a-1b9e-41eb-b3bd-f2bcca7ae241;2026-08-14;0401E7-00437 001;เคเบิ้ลแกลน M20 สีดำ (พลาสติก) 6 ตัว;6;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
01343783-30bb-4dc9-80e5-1bc462e1831b;2026-08-14;401E4-00122/001;"เคเบิลไท 4"" 1 ถุง";1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
c800fb1c-a526-4a23-b109-96660462dccd;2026-08-14;0401E4-00122/003;"""เคเบิลไท 12“ 1 ถุง";1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
015bf3aa-08f4-40c3-9756-e45127acb4b9;2026-08-14;0401E8-00639 006;สายไฟ VCT (ซื้อเป็นเมตร)4*2.5+G จำนวน 10 เมตร;10เมตร;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
7aa4234b-2782-4879-9546-9ca22f679047;2026-08-14;0401E8-00639 009;สายไฟ IEC53-GVCT-G3*1.5/1.5spqnn300/500V YAZAKI จำนวน 6 เมตร;6เมตร;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
1bd897e6-69ed-4842-a603-91736437cddd;2026-08-14;0401E8-00066 013;ตู็คอนโทรล ตู้ KBSW9001 ตู้คอลโทรกันน้ำขนาด 300*450*170 mm จำนวน 1 ใบ;1;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
d3dfaca6-c4ba-42d6-b4e3-f0bc133493d2;2026-09-04;0401E8-00217/006;ล้อยูริเทน 2 นิ้ว (เป็น);2;260814011;00481566-aa28-46df-98ff-516017939703;22275234-5a63-4e64-bdd4-07ec11241b46;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;22275234-5a63-4e64-bdd4-07ec11241b46;repairer;2026-09-04 04:06:53.92235+00;2026-09-04 04:06:53.92235+00
a452f301-f235-4243-870b-242c6c2dbb55;2026-08-14;0401E7-00497 003;หางปลา คอร์ดเอ็นด์ #4สีเทา(*100) จำนวน 20 ตัว;20ตัว;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
09733997-f78b-4c49-ae18-23e5f0729c0e;2026-08-14;0401E7-00104 025;OVERLOAD TH-18(7-11A) จำนวน 1 ตัว;1ตัว;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
dcc2856d-5fba-4d97-a13f-aa34b3ad4e2f;2026-08-14;0401E7-00211 005;THERMOCOUPLE TYPE K Primus TSK-06(52)6.35*300 รุ่นมาตรฐาน จำนวน 1 ตัว;1ตัว;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
87d2c41e-0293-4bde-bcc5-f883fd8ef7a5;2026-08-14;0401E3-00063 016;สกรูหัวเหลี่ยม STL M6x25 แหวนสปริง+อีแปะ+ตัวเมีย 15 ชุด;15ตัว;;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 03:48:53.736233+00;2026-08-14 03:48:53.736233+00
1cd1d13d-7339-437f-abc6-f36830299a18;2026-08-14;0401E3-00063 016;สกรูหัวเหลี่ยม STL M6x25 แหวนสปริง+อีแปะ+ตัวเมีย 15 ชุด;15ตัว;260706002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 04:57:56.975359+00;2026-08-14 04:57:56.975359+00
d6b5d0f2-7ea3-4c0e-81e0-06fb1e40bfb7;2026-08-14;0401E7-00211 005;THERMOCOUPLE TYPE K Primus TSK-06(52)6.35*300 รุ่นมาตรฐาน จำนวน 1 ตัว	1ตั;1ตัว;260706002;;;72e122e2-76e3-44aa-a586-0a3f86291d77;618867a9-9f7c-4e77-96cd-3c6be6f2a0ac;leader;2026-08-14 04:58:49.249316+00;2026-08-14 04:58:49.249316+00
e7709e6c-180c-4839-a830-6a2147299fb9;2026-08-14;0401E6-00013​/015;หลอดไฟ​ Shining นีออน​LED​Tube​T8;16หลอด;260717006;e12a7abe-a264-498c-8876-78160d44d09a;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-14 08:07:28.085443+00;2026-08-14 08:07:28.085443+00
adbf3728-3298-4fb9-a902-298ef3b22a6b;2026-08-15;0401E8-00586/012;ต่อตรง ต่อตรง SPU-8;1ตัว;260808002;4d20c5a4-ddf9-4d41-bee4-55e37d6e88c7;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-15 01:21:14.011314+00;2026-08-15 01:21:14.011314+00
2896a208-c956-40c1-949a-dc0206a84547;2026-08-15;0401E4-00135/020;สายลม PU ขนาด 5x8 มม. สีดำ;10เมตร;260808002;4d20c5a4-ddf9-4d41-bee4-55e37d6e88c7;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-15 01:21:14.011314+00;2026-08-15 01:21:14.011314+00
e6f7a9eb-8a67-4478-b380-058178c6137e;2026-08-17;0401E4-00050/008;สีทาผนังครับ;1;260808004;e43eccd5-4c69-42e1-ac0e-8f9bf366701a;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-17 01:51:59.399915+00;2026-08-17 01:51:59.399915+00
d8eb46c7-b846-4b0e-88a7-6b18c4dd25c6;2026-08-17;0401E4-00050/008;สีทาผนัง 1 ล็อค;1;260806008;3361b1dc-24ae-4f7e-b7d3-e977b594fbca;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-17 01:59:38.847987+00;2026-08-17 01:59:38.847987+00
21570a3e-0718-4c22-a6c7-f1ce26f904b0;2026-08-17;04014-00281/001;1 เส้น;1;260811003;22dc2308-d1b7-490f-a27b-e8b969be4c87;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-17 02:03:48.025768+00;2026-08-17 02:03:48.025768+00
cef69456-272d-464b-82e8-eea3fd139335;2026-08-17;0401E6-00013/013;หลอดไฟ LED 220V;1หลอด;260722006;22c2d592-102e-4b07-809e-c753446c77ac;bd10cd0f-07af-4f58-87d9-595a76cd55f5;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;bd10cd0f-07af-4f58-87d9-595a76cd55f5;repairer;2026-08-17 02:50:45.55603+00;2026-08-17 02:50:45.55603+00
9b15b5ba-bb1d-401a-ac14-679654b7f65c;2026-08-17;0401E7-00054/035;"บอลวาล์ว1/4""ผ.ม.Mi-Bv-4A";5ตัว;260815008;b66030ea-edf8-4c67-b0a7-7f5553942612;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-17 06:11:25.22719+00;2026-08-17 06:11:25.22719+00
33d3d3a3-32e9-4415-a22f-de360e85488f;2026-08-17;0401E7-00054/036;"บอลวาว์ล1/4""ม.ม.Mi-Bv-5A";5ตัว;260815008;b66030ea-edf8-4c67-b0a7-7f5553942612;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-17 06:11:25.22719+00;2026-08-17 06:11:25.22719+00
e0681548-d214-4f7a-9542-5a26764786e9;2026-08-17;0401E3-00063/013;สกรูหัวเหลี่ยม STL M4x30 แหวนสปริง+อีแปะ+ตัว;8 ตัว;260716005;780d84c1-137e-4d5f-b10c-1cd9f60b9bd1;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-17 07:14:01.328234+00;2026-08-17 07:14:01.328234+00
3eaf4375-c363-41a6-805f-d47f4638fcac;2026-08-18;0401E7-00341/012;ซีลกันน้ำมันTc25-42-7;2ตัว;260815009;a26810ce-5873-44e8-b1c6-4b81e7bf1a2a;18315ef5-0d9a-4c48-836b-d172ad01c347;72e122e2-76e3-44aa-a586-0a3f86291d77;18315ef5-0d9a-4c48-836b-d172ad01c347;repairer;2026-08-18 01:52:47.426813+00;2026-08-18 01:52:47.426813+00
fc17e490-a9d1-46c7-a1a8-064d8a2b4456;2026-08-18;0401E6-00013​/015;หลอดไฟ​ Shining นีออน​LED​Tube​T8;1;260725003;a28c1d2a-8530-4f86-8332-4abfc8ba68cd;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-18 04:20:51.229467+00;2026-08-18 04:20:51.229467+00
e386fec1-991e-4b96-acdc-4689fcccb68c;2026-08-18;0401E4-00415	007;โคมไฟ HIGHBAY IWACHI GKD 043 150W;1;260810001;097a5f9c-865d-4675-b79e-abc3d65a164e;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-18 04:25:30.740667+00;2026-08-18 04:25:30.740667+00
15d97101-e9b2-4be7-acad-5688dca8422f;2026-08-18;0401E4-00451/020;เช็คเอาท์ข้อต่อทางน้ำเข้า+กิ๊ปเครื่องฉีดน้ำแรงดัน;1;260708002;6f660d57-db1c-45cd-ae1d-30422323f9c7;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-18 07:23:51.87007+00;2026-08-18 07:23:51.87007+00
a9b4464e-78ed-4927-b349-757655300c21;2026-08-18;0401E4-00451​/019;หัวปั้ม​ 130​ บาร์เครื่องฉีดน้ำ;1;260708002;6f660d57-db1c-45cd-ae1d-30422323f9c7;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-18 07:23:51.87007+00;2026-08-18 07:23:51.87007+00
cc531eb6-f9de-4ea1-b959-ff45ea628d38;2026-08-18;0401E6-00013​/015;หลอดไฟ​ Shining นีออน​LED​Tube​T8;2;260814013;b37fda2f-e51c-4bb4-b5b3-10bb4a6ff6e6;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;755d8bf8-abaf-4e67-8c66-c04dab7755d0;2600fa0f-deae-4983-a9a4-a6253f0f8ad0;repairer;2026-08-18 07:30:01.142669+00;2026-08-18 07:30:01.142669+00
b9680c43-3f05-42ad-b166-3b6661184f42;2026-08-18;0401E7-00115/001;สวิทลูกศร 25 mm;1ตัว;260818001;e71bb0ce-2220-4d90-a08b-bff5ff85397c;aee8cef8-8534-459f-94b8-9de40933bee7;dd98b2b3-c0ed-48b6-b3f4-139b89c539c7;aee8cef8-8534-459f-94b8-9de40933bee7;repairer;2026-08-18 07:35:52.447342+00;2026-08-18 07:35:52.447342+00
768292c9-2cd6-4103-b233-b2fc9c78bbc2;2026-08-19;0401E4-00146	004;"""ยางรองขาโต๊ะสี่เหลี่ยม 1""""""";4;260722007;98418f0a-fb1a-4d6c-981e-1a9de8df171c;6fff3037-214c-4188-8332-997730090207;755d8bf8-abaf-4e67-8c66-c04dab7755d0;6fff3037-214c-4188-8332-997730090207;repairer;2026-08-19 01:20:50.464504+00;2026-08-19 01:20:50.464504+00
